domain,application,version,users,MAU,HYAU,posts
peertube.elforcer.ru,peertube,6.0.3,3,2,2,56884
peertube.marud.fr,peertube,6.0.3,3,2,2,3569
studios.racer159.com,peertube,5.0.1,3,0,0,24661
podlibre.video,peertube,3.2.0,3,0,0,17
nanawel-peertube.dyndns.org,peertube,6.0.3,3,2,2,14422
vdo.greboca.com,peertube,6.0.3,3,2,2,7
video.off-investigation.fr,peertube,6.0.2,3,1,2,1305
tube.balamb.fr,peertube,6.0.3,3,1,2,27653
fedi.video,peertube,6.0.3,3,2,3,11495
peertube.cloud.nerdraum.de,peertube,6.0.3,3,1,2,7014
comf.tube,peertube,4.1.1,3,0,0,199185
peertube.gidikroon.eu,peertube,4.2.2,3,1,1,4545
yeshuafreedom.com,peertube,5.1.0,3,2,2,4644
tube.buchstoa-tv.at,peertube,5.0.1,3,1,2,162
area51.media,peertube,6.0.3,3,1,1,16759
peertube.kcore.org,peertube,6.0.3,3,0,2,14
videos.openmandriva.org,peertube,6.0.3,3,0,0,427
videos.tfcconnection.org,peertube,3.1.0,3,0,1,218
peertube.mygaia.org,peertube,6.0.3,3,1,1,218109
tube.anufrij.de,peertube,6.0.3,3,1,1,44
peertube.ifwo.eu,peertube,5.1.0,3,2,2,2693
peertube.dynlinux.io,peertube,4.3.0,3,1,1,35570
peertube.chantierlibre.org,peertube,6.0.3,3,0,2,7784
peertube.em.id.lv,peertube,6.0.2,3,1,3,86503
tube.nx-pod.de,peertube,6.0.3,3,0,3,10297
peertube.dk,peertube,6.0.3,3,3,3,50939
peershare.togart.de,peertube,5.0.1,3,0,1,21453
tube.tylerdavis.xyz,peertube,4.3.0,3,1,1,5532
video.coales.co,peertube,3.4.0,3,1,1,16891
videos.torrenezzi10.xyz,peertube,6.0.3,3,1,2,39
irrsinn.video,peertube,5.2.1,3,1,2,23885
peertube.keazilla.net,peertube,5.2.1,3,0,2,34474
bee-tube.fr,peertube,6.0.3,3,3,3,580547
peertube.zmuuf.org,peertube,5.2.1,3,0,2,17173
video.xorp.hu,peertube,6.0.3,3,1,2,51
videos.rampin.org,peertube,6.0.1,3,0,1,9
vid.y-y.li,peertube,6.0.2,3,0,2,3446
sc07.tv,peertube,6.0.3,3,2,3,272
peertube.tmp.rcp.tf,peertube,5.1.0,3,0,2,501365
videos.utsukta.org,peertube,6.0.3,3,2,3,24919
videos.mykdeen.com,peertube,6.0.2,3,1,3,39
video.veloma.org,peertube,2.3.0,3,null,null,1722
apathy.tv,peertube,6.0.3,3,1,2,609
peertube.miguelcr.me,peertube,4.2.2,3,0,1,49
phoenixproject.group,peertube,6.0.3,3,3,3,33776
pt.pube.tk,peertube,6.0.2,3,1,2,83890
videos.gamercast.net,peertube,5.2.1,3,0,2,358
tube.digitalesozialearbeit.de,peertube,6.0.3,3,1,2,83
video.fission.social,peertube,6.0.3,3,1,3,3348
la3.peertube.support,peertube,5.1.0,3,0,1,127809
tube.vencabot.com,peertube,6.0.2,3,0,3,3
peertube.taxinachtegel.de,peertube,3.3.0,3,0,0,4
peertube.adjutor.xyz,peertube,4.2.0,3,0,2,5492
peertube.mxinfo.fr,peertube,6.0.3,3,0,1,38662
video.linc.systems,peertube,6.0.3,3,2,2,37
tube.nuxnik.com,peertube,6.0.2,3,0,1,9602
video.lacalligramme.fr,peertube,5.1.0,3,1,2,16
tube.dnet.one,peertube,4.1.1,3,0,0,14
streamarchive.manicphase.me,peertube,6.0.3,3,3,3,178
avantwhatever.xyz,peertube,5.1.0,3,1,2,3
viste.pt,peertube,5.0.1,3,1,2,38
vamzdis.group.lt,peertube,5.2.1,3,1,2,23078
vid.fossdle.org,peertube,6.0.3,3,0,2,3
video.mxtthxw.art,peertube,6.0.3,3,0,2,522
jupiter.tube,peertube,5.0.1,3,2,3,32
evilfactorylabs.social,peertube,6.0.3,3,3,3,18
tube.okcinfo.news,peertube,6.0.3,3,0,0,32
kiwi.froggirl.club,peertube,5.2.0,3,1,2,4
special.videovortex.tv,peertube,6.0.3,3,1,2,4895
peertube.ti-fr.com,peertube,6.0.2,3,1,1,20
repro.video,peertube,3.0.0,3,0,0,197039
tube.postblue.info,peertube,6.0.3,3,0,1,10249
tube.kotur.org,peertube,6.0.2,3,0,2,42
peertube.bildung-ekhn.de,peertube,6.0.3,3,1,2,129
peertube.tumble.beanofficial.co,peertube,6.0.1,3,0,3,0
tube.funil.de,peertube,6.0.3,3,3,3,42
video.fedi.bzh,peertube,6.0.3,3,1,3,19
peertube-docker.cpy.re,peertube,6.0.3,3,2,2,18
watch.44con.com,peertube,1.3.1,3,null,null,36
wacha.punks.cc,peertube,4.0.0,3,1,1,43
peertube.imaag.de,peertube,5.2.1,3,0,1,23
peertube.br0.fr,peertube,6.0.2,3,0,2,0
videos.archigny.net,peertube,5.2.0,3,0,1,336
videos.capas.se,peertube,5.2.1,3,0,2,0
video.gemeinde-pflanzen.net,peertube,6.0.1,3,0,1,14
tube.troopers.agency,peertube,3.4.1,3,0,1,17
peertube.louisematic.site,peertube,6.0.3,3,1,1,122
peer.philoxweb.be,peertube,6.0.3,3,0,1,35
biblion.refchat.net,peertube,3.1.0,3,0,2,157
peertube.hyperfreedom.org,peertube,4.3.0,3,0,1,0
quebec1.freediverse.com,peertube,6.0.3,3,0,2,47000
tube.solidcharity.net,peertube,6.0.3,3,1,2,4
media.gzevd.de,peertube,6.0.3,3,0,1,77
pt.irnok.net,peertube,6.0.1,3,1,1,24841
peertube.adresse.data.gouv.fr,peertube,4.3.1,3,0,0,7
videos.koumoul.com,peertube,4.2.2,3,0,1,68
video.oh14.de,peertube,6.0.3,3,1,1,4
tube.lucie-philou.com,peertube,6.0.3,3,2,2,0
video.olisti.co,peertube,5.2.1,3,0,1,45
peertube.familleboisteau.fr,peertube,6.0.3,3,0,2,3
video.copyriot.xyz,peertube,6.0.3,3,0,3,108
peertube.ffs2play.fr,peertube,5.2.0,3,0,0,0
video.motoreitaliacarlonegri.it,peertube,6.0.3,3,2,3,754
peertube.chaunchy.com,peertube,5.2.1,3,0,1,3158
tube.alado.space,peertube,6.0.2,3,1,1,14
pt.sfunk1x.com,peertube,6.0.2,3,2,2,18
stream.elven.pw,peertube,6.0.3,3,0,1,3
peertube.ichigo.everydayimshuflin.com,peertube,5.2.1,3,2,2,476
video.comun.al,peertube,3.4.1,3,0,0,11
exo.tube,peertube,4.3.1,3,1,1,1045
video.qdrei.info,peertube,6.0.2,3,0,3,1
beta.ra.no,peertube,5.1.0,3,0,1,4
live.dragontrove.fun,peertube,5.2.1,3,1,1,15
media.curious.bio,peertube,5.2.1,3,1,2,27
tube.tpshd.de,peertube,5.1.0,3,0,0,18
tube.source.news,peertube,3.4.0,3,0,3,2805
birkeundnymphe.de,peertube,4.2.2,3,0,0,25
tube.maiti.info,peertube,5.1.0,3,0,0,0
peertube.atilla.org,peertube,3.0.1,3,0,1,61
peertube.habets.house,peertube,6.0.3,3,1,1,0
videos.b4tech.org,peertube,5.0.1,3,0,0,48
peertube.frontmediatique.fr,peertube,4.1.1,3,0,0,1259
videos.hauspie.fr,peertube,6.0.3,3,1,1,0
videos.hyphalfusion.network,peertube,3.1.0,3,0,1,5
video.amiga-ng.org,peertube,6.0.2,3,1,1,110
peertube.artica.center,peertube,2.3.0,3,null,null,22
lucarne.balsamine.be,peertube,2.2.0,3,null,null,48
peertube.020.pl,peertube,2.4.0,3,null,null,169
video.mugoreve.fr,peertube,2.1.1,3,null,null,28
v.koa.im,peertube,4.3.1,3,0,0,0
tube.revertron.com,peertube,4.3.1,3,0,1,115
tube.dianaband.info,peertube,2.4.0,3,null,null,114
peertube.ctrl-c.liu.se,peertube,5.0.1,3,0,2,0
video.fox-romka.ru,peertube,6.0.3,3,2,2,59
peertube.rlp.schule,peertube,6.0.3,3,0,2,13
peertube-eu.howlround.com,peertube,6.0.3,3,1,3,0
bideoteka.eus,peertube,6.0.3,3,3,3,954
stream.vrse.be,peertube,6.0.3,3,0,3,6
www.mypeer.tube,peertube,5.2.0,3,0,1,1
peertube.concordia.social,peertube,6.0.3,3,0,3,15738
video.echirolles.fr,peertube,6.0.3,3,2,2,146
tube.ttk.is,peertube,4.3.1,3,1,1,4
video.lanceurs-alerte.fr,peertube,4.1.1,3,0,2,64
video.lunago.net,peertube,6.0.3,3,0,0,3
videos.espitallier.net,peertube,5.1.0,3,1,1,242
videos.courat.fr,peertube,6.0.3,3,1,1,127
videos.cbjp.fr,peertube,5.2.1,3,0,0,39
peertube.init-c.de,peertube,5.0.0,3,0,1,23
ballhaus.media,peertube,6.0.2,3,0,2,13
peertube.freespeech.club,peertube,6.0.2,3,1,2,1
peertube.thefediverse.net,peertube,4.3.1,3,0,0,2
peertube.podverse.fm,peertube,6.0.3,3,0,1,59
video.qutic.com,peertube,5.0.1,3,1,2,9
peertube.apse-asso.fr,peertube,2.1.1,3,null,null,31
biblioteca.theowlclub.net,peertube,5.0.1,3,0,0,17
av.t3ou4.com,peertube,6.0.3,3,0,0,9
watch.jimmydore.com,peertube,6.0.3,3,2,2,0
peertube.swiecanski.eu,peertube,5.2.1,3,2,3,6
archive.nocopyrightintended.tv,peertube,3.3.0,3,0,0,541
peertube.labeuropereunion.eu,peertube,5.2.0,3,0,2,13
woodland.video,peertube,6.0.3,3,1,2,7
video.fiskur.ru,peertube,5.1.0,3,0,1,3
peertube.elydan.site,peertube,5.2.1,3,0,0,37
mediatube.fermalo.fr,peertube,5.2.0,3,0,2,3
vid.blackfamily.one,peertube,5.2.1,3,1,3,8
video.foofus.com,peertube,5.2.1,3,1,3,1
video.silex.me,peertube,5.2.1,3,2,3,13
video.alicia.ne.jp,peertube,6.0.3,3,1,3,2
media.pixelcave.xyz,peertube,6.0.3,3,1,3,5
videos.hopstudio.fr,peertube,5.2.1,3,0,1,8
video.baka-no-laboratory.com,peertube,6.0.3,3,1,3,0
peertube.csparker.co.uk,peertube,6.0.3,3,2,2,0
www.birkeundnymphe.de,peertube,4.2.2,3,0,0,25
videoarchive.wawax.info,peertube,6.0.3,3,2,2,853
www.vnchich.net,peertube,6.0.3,3,3,3,937
video.lhed.fr,peertube,6.0.3,3,3,3,1
tube.novg.net,peertube,5.2.1,3,0,2,16
stream.gigaohm.bio,peertube,6.0.3,3,3,3,6
peertube.0x5e.eu,peertube,6.0.1,3,1,3,10793
vidz.dou.bet,peertube,6.0.3,3,0,0,31965
peertube.lon.tv,peertube,6.0.3,2,1,2,41
tinkerbetter.tube,peertube,6.0.3,2,1,2,4957
media.fsfe.org,peertube,6.0.3,2,1,2,278
peertube.doesstuff.social,peertube,6.0.3,2,1,2,72
peertube.desmu.fr,peertube,6.0.3,2,1,1,211
pt.freedomwolf.cc,peertube,6.0.2,2,1,1,1293
tube.pilgerweg-21.de,peertube,6.0.3,2,1,2,154
puppet.zone,peertube,6.0.3,2,1,2,358
video.internet-czas-dzialac.pl,peertube,3.4.1,2,1,2,3328
video.expiredpopsicle.com,peertube,6.0.3,2,2,2,89
tube.kiwa.space,peertube,6.0.3,2,1,2,39
0ch.tv,peertube,6.0.3,2,0,1,12
video.blast-info.fr,peertube,6.0.2,2,2,2,1309
pt.mezzo.moe,peertube,6.0.2,2,1,1,1393
video.lemediatv.fr,peertube,5.2.0,2,2,2,2795
peertube.n1l.dev,peertube,6.0.3,2,1,2,170
video.076.moe,peertube,6.0.1,2,1,1,311
peertube.libresolutions.network,peertube,6.0.3,2,2,2,43915
vid.nocogabriel.fr,peertube,6.0.2,2,1,1,5112
peertube.amicale.net,peertube,4.3.1,2,1,1,1114
peertube.demonix.fr,peertube,5.2.1,2,1,1,1363
peertube.ghis94.ovh,peertube,6.0.3,2,2,2,80
watch.libertaria.space,peertube,5.2.1,2,0,2,416955
video.lundi.am,peertube,6.0.2,2,0,2,363
tube.shanti.cafe,peertube,6.0.3,2,2,2,573697
video.fdlibre.eu,peertube,6.0.3,2,1,1,8232
vidz.julien.ovh,peertube,6.0.3,2,1,2,80
peertube.kameha.click,peertube,6.0.3,2,1,2,0
tube.gaiac.io,peertube,5.1.0,2,1,1,1347
video.nesven.eu,peertube,6.0.3,2,0,0,2860
tube.homecomputing.fr,peertube,6.0.3,2,1,1,3555
video.trankil.info,peertube,5.2.0,2,0,0,3704
peertube.nogafam.fr,peertube,6.0.3,2,2,2,1105
peertube.ramram.ink,peertube,5.2.1,2,0,2,395915
video.jigmedatse.com,peertube,6.0.1,2,1,1,25314
peertube.alpharius.io,peertube,5.2.1,2,0,1,57976
peertube.florentcurk.com,peertube,6.0.2,2,1,2,3245
tube.furax37.org,peertube,5.2.1,2,0,1,9
video.barbed.fr,peertube,5.2.0,2,0,1,20849
peertube-blablalinux.be,peertube,6.0.3,2,1,1,4454
tv.farewellutopia.com,peertube,5.2.1,2,0,1,300729
peertube.datagueule.tv,peertube,6.0.3,2,0,0,150
vv.rdgx.fr,peertube,5.2.1,2,0,2,18
alterscope.fr,peertube,5.2.1,2,0,2,3667
video.barcelo.ynh.fr,peertube,6.0.3,2,2,2,50204
tube.archworks.co,peertube,6.0.3,2,1,2,309856
peertube.techsupporter.net,peertube,5.2.1,2,2,2,7330
videos.jacksonchen666.com,peertube,6.0.3,2,1,1,970
video.cigliola.com,peertube,5.0.1,2,1,1,3402
nya.show,peertube,6.0.3,2,0,2,11
pt.gordons.gen.nz,peertube,3.1.0,2,1,1,3
peertube.mobilsicher.de,peertube,6.0.3,2,1,2,5178
ptube.ranranhome.info,peertube,5.2.1,2,1,1,609
vid.mkp.ca,peertube,4.1.1,2,1,1,55
video.binarydad.com,peertube,6.0.2,2,1,1,46
peertube.takeko.cyou,peertube,5.2.1,2,1,1,7000
videos.grafo.zone,peertube,6.0.3,2,1,1,1106
video.bmu.cloud,peertube,5.0.0,2,0,0,2
video.typica.us,peertube,3.0.1,2,0,0,5268
video.chadwaltercummings.me,peertube,6.0.3,2,1,1,237279
video.poul.org,peertube,5.1.0,2,2,2,1481
peertube.chir.rs,peertube,5.2.1,2,0,0,12
peertube.chuggybumba.com,peertube,6.0.1,2,1,1,4916
video.midreality.com,peertube,5.0.1,2,0,2,3
videos.draculo.net,peertube,5.1.0,2,1,1,344
video.metaversum.wtf,peertube,6.0.3,2,1,1,8446
video.vegafjord.me,peertube,4.2.2,2,1,1,10046
vod.newellijay.tv,peertube,6.0.3,2,1,1,345
video.niboe.info,peertube,5.2.1,2,0,2,6417
foss.video,peertube,6.0.2,2,1,1,1546
nightshift.minnix.dev,peertube,6.0.3,2,1,1,76
peertube.futo.org,peertube,5.2.1,2,0,2,53
video.ironsysadmin.com,peertube,6.0.3,2,1,2,4014
archive.reclaim.tv,peertube,6.0.3,2,1,1,368
gultsch.video,peertube,5.2.1,2,0,2,7
peertube.sqweeb.net,peertube,5.2.1,2,0,1,16949
vid.mattedwards.org,peertube,6.0.3,2,0,2,2
video.davejansen.com,peertube,6.0.3,2,1,2,8285
video.fuo.fi,peertube,6.0.3,2,1,2,669
video.maechler.cloud,peertube,6.0.3,2,1,2,291
video.mateuaguilo.com,peertube,5.1.0,2,0,1,46
vid.wildeboer.net,peertube,6.0.3,2,1,1,8532
video.interru.io,peertube,4.1.1,2,0,0,2600
peertube.manalejandro.com,peertube,6.0.3,2,0,0,375114
videos.collate.social,peertube,5.2.1,2,0,0,0
videos.codingotaku.com,peertube,6.0.3,2,1,2,1554
videos.ananace.dev,peertube,6.0.3,2,0,1,879
video.lw1.at,peertube,5.1.0,2,0,0,12813
tube.hunterjozwiak.com,peertube,6.0.3,2,0,2,3301
video.tryptophonic.com,peertube,6.0.3,2,1,2,5
video.asgardius.company,peertube,6.0.3,2,1,1,17224
tv.zonepl.net,peertube,4.3.1,2,0,0,383124
watch.softinio.com,peertube,5.2.1,2,0,2,4369
peertube.skorpil.cz,peertube,6.0.3,2,1,2,16481
peertube.doesnotexist.club,peertube,5.2.1,2,1,2,0
brocosoup.fr,peertube,6.0.3,2,1,2,23431
video.rubdos.be,peertube,5.1.0,2,0,2,3566
video.chasmcity.net,peertube,5.2.1,2,0,2,25437
tube.itsg.host,peertube,5.2.1,2,0,0,16234
video.liveitlive.show,peertube,5.2.0,2,0,0,21
dytube.com,peertube,6.0.3,2,1,1,2391
video.dudenas.lt,peertube,5.2.0,2,0,0,1426
peertube.sidh.bzh,peertube,6.0.3,2,1,2,143
videoer.riversouldiers.dk,peertube,6.0.3,2,0,2,0
peertube.automat.click,peertube,6.0.3,2,1,2,412767
peertube.aegrel.ee,peertube,6.0.3,2,0,1,18560
vids.mariusdavid.fr,peertube,5.2.1,2,0,0,1703
nyltube.nylarea.com,peertube,6.0.3,2,1,1,9243
tube.beteigeuze.space,peertube,6.0.3,2,2,2,22486
tv.adast.dk,peertube,6.0.3,2,0,2,36
videos.yesil.club,peertube,5.0.1,2,0,0,1419
video.pcgaldo.com,peertube,6.0.3,2,1,1,40289
video.ourcommon.cloud,peertube,6.0.3,2,1,2,32
media.over-world.org,peertube,5.2.1,2,1,1,1033
video.nuage-libre.fr,peertube,6.0.3,2,2,2,373
vod.ksite.de,peertube,6.0.3,2,1,2,11592
video.paradigmthreat.net,peertube,6.0.2,2,1,2,85
tube.asulia.fr,peertube,6.0.3,2,1,1,1710
pt.secnd.me,peertube,5.2.1,2,1,2,0
vids.neovibe.app,peertube,6.0.3,2,0,1,107
patriottube.sonsofliberty.red,peertube,5.2.0,2,0,2,8955
peertube.deadtom.me,peertube,6.0.3,2,2,2,23033
peertube.ii.md,peertube,6.0.3,2,1,1,0
peertube.nortel.cloud,peertube,6.0.3,2,0,1,0
peer.raise-uav.com,peertube,5.2.1,2,2,2,14719
tube.puggaard-nyborg.dk,peertube,6.0.1,2,1,2,24545
tubo.novababilonia.me,peertube,6.0.3,2,0,2,439
peertube.makotoworkshop.org,peertube,6.0.3,2,1,1,123526
video.coyp.us,peertube,6.0.2,2,2,2,32093
peertube.giftedmc.com,peertube,5.2.1,2,1,2,25413
la2.peertube.support,peertube,5.2.1,2,0,2,64130
v.j4.lc,peertube,5.2.1,2,0,1,20057
videos.brookslawson.com,peertube,6.0.3,2,2,2,231349
videos.pop.eu.com,peertube,6.0.3,2,0,2,880
videos.offroad.town,peertube,6.0.3,2,1,2,6
eggflix.foolbazar.eu,peertube,6.0.3,2,2,2,15669
stl1988.peertube-host.de,peertube,6.0.3,2,0,0,3
video.gustavlindqvist.se,peertube,6.0.3,2,1,1,7
video.bards.online,peertube,6.0.1,2,1,1,5
video.causa-arcana.com,peertube,6.0.2,2,1,2,378814
videos.metus.ca,peertube,6.0.3,2,1,1,524
videos.pueseso.club,peertube,6.0.3,2,2,2,7418
peertube.mikemestnik.net,peertube,5.1.0,2,0,2,11312
tube.ryne.moe,peertube,4.3.1,2,1,1,7
mytube.malenfant.net,peertube,6.0.3,2,1,2,12363
v1.smartit.nu,peertube,4.2.2,2,1,1,14
p.ms.vg,peertube,6.0.3,2,0,2,15
edflix.nl,peertube,6.0.3,2,2,2,12740
tbh.co-shaoghal.net,peertube,6.0.3,2,1,1,281
pt.sarahgebauer.com,peertube,6.0.2,2,0,1,19
video.thomaspreece.net,peertube,6.0.3,2,1,2,47
video.thoshis.net,peertube,5.2.1,2,1,2,5
videos.digitaldragons.eu,peertube,6.0.3,2,1,2,0
tube.sbcloud.cc,peertube,6.0.3,2,1,2,670
video.vaku.org.ua,peertube,2.4.0,2,null,null,4302
watch.weanimatethings.com,peertube,5.2.0,2,0,1,6
vid.norbipeti.eu,peertube,6.0.3,2,1,2,26
tube.edufor.me,peertube,5.1.0,2,0,1,78
peertube.vesdia.eu,peertube,5.2.1,2,1,1,7553
video.kuba-orlik.name,peertube,4.3.1,2,1,1,91
peertube.paladyn.org,peertube,5.0.1,2,0,1,2
videoteca.kenobit.it,peertube,5.2.0,2,1,2,21
tube.kicou.info,peertube,5.2.1,2,0,0,36967
battlepenguin.video,peertube,4.2.2,2,0,0,27
vids.roshless.me,peertube,5.2.0,2,0,1,6
mplayer.demouliere.eu,peertube,5.2.0,2,0,1,6515
tube.abolivier.bzh,peertube,3.0.1,2,0,0,1622
video.travisshears.xyz,peertube,2.2.0,2,null,null,14
tube.cms.garden,peertube,6.0.3,2,1,1,12
flim.txmn.tk,peertube,6.0.3,2,1,1,7498
tube.schleuss.online,peertube,3.0.1,2,2,2,690
pt.lem0n.cc,peertube,6.0.3,2,2,2,550
videos.thinkerview.com,peertube,5.0.0,2,1,1,316
video.hostux.net,peertube,5.2.0,2,0,1,10956
tube.doctors4covidethics.org,peertube,4.3.0,2,1,2,137
tube.g1zm0.de,peertube,5.2.1,2,0,1,10
video.lavolte.net,peertube,5.2.0,2,0,0,66
video.toby3d.me,peertube,6.0.3,2,1,1,194
ebildungslabor.video,peertube,6.0.3,2,0,2,14
peertube.eu.org,peertube,6.0.3,2,1,1,490
bideoak.argia.eus,peertube,6.0.1,2,1,2,1849
peertube.kriom.net,peertube,6.0.3,2,0,2,9313
pityu.flaki.hu,peertube,3.2.1,2,0,1,8
all.electric.kitchen,peertube,6.0.2,2,2,2,44
videos.wherelinux.xyz,peertube,5.0.1,2,1,1,8439
peertube.nicolastissot.fr,peertube,6.0.3,2,1,2,56
play.shirtless.gay,peertube,6.0.3,2,0,1,8
peertube.askan.info,peertube,6.0.3,2,0,1,57
videos.noeontheend.com,peertube,6.0.3,2,2,2,15
tube.nx12.net,peertube,2.4.0,2,null,null,9195
videos.ourselves.space,peertube,6.0.3,2,0,1,10
video.fabiomanganiello.com,peertube,5.0.1,2,1,1,6
tube.pastwind.top,peertube,6.0.3,2,2,2,95
secure.scanovid.com,peertube,6.0.3,2,1,1,4890
vtr.chikichiki.tube,peertube,6.0.3,2,1,1,1178
apollo.lanofthedead.xyz,peertube,6.0.3,2,1,1,97080
video.coffeebean.social,peertube,6.0.3,2,1,2,19
tube.onlinekirche.net,peertube,6.0.3,2,1,2,130
tube.otter.sh,peertube,5.1.0,2,0,0,1496
tube.fedisphere.net,peertube,6.0.3,2,2,2,13936
t.0x0.st,peertube,4.3.1,2,0,0,46985
bitforged.stream,peertube,6.0.2,2,1,2,0
video.lapaginagiuridica.it,peertube,6.0.3,2,1,2,187
pastafriday.club,peertube,5.2.1,2,1,2,15
video.infojournal.fr,peertube,5.2.0,2,1,2,18231
videos.devteams.at,peertube,6.0.3,2,1,2,6
peertube.swarm.solvingmaz.es,peertube,5.2.1,2,1,1,51347
peertube.th3rdsergeevich.xyz,peertube,6.0.2,2,1,2,413
tv.arns.lt,peertube,6.0.3,2,1,2,18801
video.xmpp-it.net,peertube,6.0.3,2,2,2,2036
peertube.unixweb.net,peertube,5.2.1,2,0,2,24
peertube.nighty.name,peertube,6.0.3,2,2,2,320
peertube.atsuchan.page,peertube,4.3.1,2,0,2,2580
bava.tv,peertube,5.2.1,2,1,1,764
media.cooleysekula.net,peertube,6.0.3,2,1,1,4698
peertube.floss-marketing-school.com,peertube,3.4.0,2,0,0,417
peertube.simounet.net,peertube,6.0.3,2,0,0,12
videos.side-ways.net,peertube,6.0.2,2,0,1,17
video.jadin.me,peertube,6.0.3,2,1,1,368
peertube.roflcopter.fr,peertube,6.0.2,2,0,1,975
peertube.davigge.com,peertube,3.4.1,2,0,1,962
videos.upr.fr,peertube,6.0.3,2,1,2,1486
video.thinkof.name,peertube,5.2.1,2,0,0,0
peertube.johntheserg.al,peertube,6.0.3,2,1,2,31773
video.jacen.moe,peertube,6.0.3,2,1,1,21
peertube.kghorvath.com,peertube,6.0.3,2,1,2,2
peertube.rougevertbleu.tv,peertube,6.0.3,2,1,2,31
terakoya-backstage.com,peertube,6.0.3,2,1,1,93
tritiumgg.tv,peertube,6.0.2,2,0,2,1
refuznik.video,peertube,4.0.0,2,0,0,294
tube.kenfm.de,peertube,6.0.3,2,1,2,2821
tube.norse.social,peertube,6.0.3,2,1,2,6
westergaard.video,peertube,6.0.2,2,1,2,17
video.angrynerdspodcast.nl,peertube,5.2.1,2,0,2,92
lounges.monster,peertube,6.0.3,2,1,1,36
video.vny.fr,peertube,2.3.0,2,null,null,2129
video.clumsy.computer,peertube,4.2.2,2,0,0,6
video.beyondwatts.social,peertube,5.1.0,2,0,0,16
peertube.histoirescrepues.fr,peertube,6.0.3,2,0,1,1
peertube.erikkemp.eu,peertube,6.0.3,2,0,2,106
peertube.anti-logic.com,peertube,6.0.2,2,2,2,6312
live.nanao.moe,peertube,5.2.1,2,0,1,73
video.iphodase.fr,peertube,6.0.3,2,1,2,432
video.benetou.fr,peertube,5.0.1,2,1,2,94
peertube.travelpandas.eu,peertube,6.0.3,2,0,0,5655
peertube.zergy.net,peertube,6.0.3,2,1,2,40220
p.efg-ober-ramstadt.de,peertube,6.0.3,2,1,1,4
video.metaccount.de,peertube,6.0.3,2,0,2,3238
peertube.kleph.eu,peertube,5.2.1,2,0,2,407
tube.pawelko.net,peertube,6.0.2,2,0,0,892
tube.ulne.be,peertube,4.1.0,2,0,0,5261
peertube.nayya.org,peertube,4.3.0,2,0,0,1
video.techtransthai.org,peertube,6.0.2,2,0,2,10
tube.octaplex.net,peertube,3.1.0,2,0,0,114
peertube.modspil.dk,peertube,6.0.3,2,2,2,2
peertube.hoerli.net,peertube,6.0.3,2,2,2,105
tube.techeasy.org,peertube,5.2.1,2,1,1,1634
video.taskcards.eu,peertube,6.0.3,2,0,0,2
video.9wd.eu,peertube,6.0.3,2,2,2,3
videovortex.tv,peertube,6.0.3,2,1,2,23075
pt.nijbakker.net,peertube,6.0.3,2,2,2,1
pointless.video,peertube,6.0.3,2,2,2,6
peertube.vlaki.cz,peertube,6.0.3,2,1,2,514
watch.easya.solutions,peertube,6.0.2,2,1,1,15
peertube.tnxip.de,peertube,6.0.2,2,1,2,4
tube.friloux.me,peertube,5.1.0,2,0,0,3627
video.lapineige.fr,peertube,6.0.3,2,1,2,36
v.kretschmann.social,peertube,5.1.0,2,1,2,27
peertube.inapurna.org,peertube,6.0.2,2,0,0,70
tube.nox-rhea.org,peertube,6.0.2,2,1,1,4431
infothema.net,peertube,6.0.3,2,0,2,49
cloudtube.ise.fraunhofer.de,peertube,4.3.1,2,0,0,3
secure.direct-live.net,peertube,6.0.3,2,1,1,20875
videos.factsonthegroundshow.com,peertube,5.1.0,2,0,0,190
videos.gianmarco.gg,peertube,5.2.1,2,1,1,44
peertube.cyberveins.eu,peertube,6.0.3,2,2,2,0
tube.tuxfriend.fr,peertube,2.0.0,2,null,null,498
video.citizen4.eu,peertube,5.2.1,2,1,1,3
docker.videos.lecygnenoir.info,peertube,6.0.2,2,0,1,0
tube.kai-stuht.com,peertube,3.2.1,2,1,2,634
tv.adn.life,peertube,6.0.2,2,0,1,10
ptube.rousset.nom.fr,peertube,6.0.3,2,0,1,4
ytube.retronerd.at,peertube,6.0.3,2,1,2,48
peertube.dryusdan.fr,peertube,6.0.3,2,2,2,15
video.aokami.codelib.re,peertube,5.1.0,2,1,2,0
video.hammons.llc,peertube,6.0.3,2,0,2,8
videos.knazarov.com,peertube,5.2.1,2,0,2,16
video.dhamdomum.ynh.fr,peertube,6.0.3,2,0,2,4
ilbjach.ru,peertube,6.0.3,2,2,2,1
video.tii.space,peertube,5.2.1,2,0,1,2
videos.festivalparminous.org,peertube,4.1.1,2,2,2,101
videos.pcorp.us,peertube,6.0.2,2,0,0,11
tube.sebastix.com,peertube,6.0.3,2,0,0,72
peertube.sambands.net,peertube,6.0.3,2,0,2,4
video.phyrone.de,peertube,5.2.1,2,0,2,0
twctube.twc-zone.eu,peertube,5.2.1,2,1,1,13
video.freie-linke.de,peertube,3.0.1,2,0,0,1
melsungen.peertube-host.de,peertube,6.0.3,2,0,0,100
tube.derlemue.com,peertube,5.2.1,2,1,1,18
daschauher.aksel.rocks,peertube,5.2.1,2,0,0,97
mytube.kn-cloud.de,peertube,6.0.3,2,0,2,28
